url,endTime,notif
https://www.ebay.com/itm/Apple-iPhone-8-256GB-Space-Gray-Unlocked-A1905-GSM/133462846513,1595087608.3195522,True
https://www.ebay.com/itm/Apple-iPhone-8-64GB-Gold-Verizon-Excellent-Condition-No-Reserve/233648591419,1595092288.3252838,True
https://www.ebay.com/itm/Apple-iPhone-8-64GB-Space-Gray-Verizon-A1863-CDMA-GSM/303624463244,1595092348.3289194,True
https://www.ebay.com/itm/Apple-iPhone-8-64GB-Silver-Cracked-Screen-WORKS-Verizon-MQ732LL-CLEAN-IMEI/274422075960,1595095648.3354902,True
https://www.ebay.com/itm/Apple-iPhone-8-256GB-White/174345923226,1595097748.3416793,True
https://www.ebay.com/itm/ATT-iPhone-8-64GB-LOCKED-ATT-ONLY-GREY-BARELY-USED/203049485964,1595098468.3442702,True
https://www.ebay.com/itm/Apple-iPhone-8-64GB-Unlocked-Smartphone-Space-Gray-A1863/154004135671,1595102428.3541434,True
https://www.ebay.com/itm/Apple-iPhone-8-64GB-Gold-Unlocked-A1863-CDMA-GSM-RM667/383634534521,1595105788.3632748,True
https://www.ebay.com/itm/Apple-iPhone-8-64GB-AT-T-PRODUCT-RED-A1905/363049150578,1595106028.4015372,True
https://www.ebay.com/itm/Apple-iPhone-8-64GB-Unlocked-Smartphone-Space-Gray-A1863-RM659/383634527854,1595109388.6287272,True
https://www.ebay.com/itm/Apple-iPhone-8-64GB-Gold-AT-T-A1905-GSM/193575979662,1595109988.6352859,True
https://www.ebay.com/itm/Apple-iPhone-8-PRODUCT-RED-64GB-Unlocked-A1905-GSM/254650866481,1595110648.6376255,True
https://www.ebay.com/itm/Apple-iPhone-8-64GB-Gold-Unlocked-A1863-CDMA-GSM/174346111376,1595113768.6588967,True
https://www.ebay.com/itm/Apple-iPhone-8-64GB-gray-black-clean-ESN-LIKENEW-free-shipping-NR/154006777815,1595115328.6929917,True
https://www.ebay.com/itm/Apple-iPhone-8-64GB-Unlocked-Smartphone-Gold-A1905-RM662/383634540804,1595120128.7076228,True
https://www.ebay.com/itm/Apple-iPhone-8-256GB-Gold-Unlocked-A1905-GSM/274425401458,1595127808.7447786,True
https://www.ebay.com/itm/Apple-iPhone-8-256GB-Space-Grey-Unlocked-A1863-CDMA-GSM-AU-Stock/193576546804,1595137048.776989,True
https://www.ebay.com/itm/Apple-iPhone-8-64GB-Smartphone-Verizon-Wireless-Space-Gray-A1863-Unlocked/274429539457,1595165728.799761,True
